id,text,created,screenName,longitude,latitude,SentimentScore
67783,Pass closure in #PierceCounty on Hwy-410 EB between Nfd 7175 Rd and Nfd 462 Rd #traffic https://t.co/12UyGMOG9h,2/17/2017,TotalTrafficSEA,-121.5288,46.9995,0
67784,Pass closure in #NorthCascadesHwy on Hwy-20 WB east of Ross Lk National Rec Area to Diablo St #traffic https://t.co/12UyGMOG9h,2/17/2017,TotalTrafficSEA,-121.0979,48.6902,0
67787,Pass closure in #NorthCascadesHwy on Hwy-20 EB between Diablo St to past Ross Lk National Rec Area #traffic https://t.co/12UyGMOG9h,2/17/2017,TotalTrafficSEA,-121.1613,48.71199,0
67790,Pass closure in #CayusePass on Hwy-123 SB between Hwy 410 and before US-12 #traffic https://t.co/12UyGMOG9h,2/17/2017,TotalTrafficSEA,-121.5398,46.86677,0
67797,Pass closure in #LewisCounty on Hwy-123 NB north of US-12 to Hwy 410 #traffic https://t.co/12UyGN6h0P,2/17/2017,TotalTrafficSEA,-121.5775,46.68502,0
67851,"Want to work at Nordstrom? We're #hiring in #Seattle, WA! Click for details: https://t.co/j1oWagcRR3 #IT #Job #Jobs #CareerArc",2/17/2017,tmj_sea_it,-122.3320708,47.6062095,1
67852,"This #job might be a great fit for you: Systems Administrator - https://t.co/vXvxuIH1U5 #IT #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_SEA_adm,-122.4067862,47.6507081,1
67895,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/05DDc9g85M #Nursing #Hiring",2/17/2017,Kindred_Jobs,-122.3320708,47.6062095,1
67917,"Want to work in #Seattle, WA? View our latest opening: https://t.co/8SuHc3dwCg #Nursing #Job #Jobs #Hiring",2/17/2017,Proviscalling,-122.33,47.61,1
67938,Just posted a photo @ Downtown Seattle https://t.co/JyuNVvMOIf,2/17/2017,GuidebookBeats,-122.3361111,47.60805556,0
67948,"Join the EmpRes Healthcare Management team! See our latest #job opening here: https://t.co/5tRkZxZO4x #Nursing #Seattle, WA #Hiring",2/17/2017,tmj_sea_nursing,-122.3119087,47.6076552,0
67955,We're #hiring! Click to apply: SLP CCC Speech Language Pathologist PRN Health and Rehab of North Seattle - https://t.co/d2uqoDWi6t #Job,2/17/2017,tmj_sea_health,-122.3119087,47.6076552,0
67974,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/q9Wjdt1wtd #BusinessMgmt #Hiring #CareerArc",2/17/2017,tmj_sea_mgmt,-122.33,47.61,1
67990,"Want to work at SalonCentric? We're #hiring in #Seattle, WA! Click for details: https://t.co/3Y6UB73vv7 #Retail #Job #Jobs #CareerArc",2/17/2017,tmj_sea_retail,-122.3320708,47.6062095,1
67999,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/CRdIVSxuZO #Hiring #CareerArc",2/17/2017,tmj_sea_jobs,-122.33,47.61,1
68011,"Want to work at Swedish Medical Center? We're #hiring in #Seattle, WA! Click for details: https://t.co/9HzpjaIG0F #Surgeon #Job #Jobs",2/17/2017,tmj_SEA_phys,-122.33,47.61,1
68026,"Want to work at Providence Health &amp; Services? We're #hiring in #Seattle, WA! Click for details: https://t.co/bxUagH7Jxb #Nursing #Job",2/17/2017,tmj_sea_nursing,-122.33,47.61,2
68037,Closed in #Bellingham on Hwy-539 Both NB/SB at Laurel Rd #traffic https://t.co/12UyGN6h0P,2/17/2017,TotalTrafficSEA,-122.486,48.85511,0
68046,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/lyLjRoH3zP #Nursing #Hiring",2/17/2017,Proviscalling,-122.33,47.61,1
68050,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/UXXzw6m5ja #Retail #Hiring https://t.co/iZg5HTbD9G",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
68052,"Can you recommend anyone for this #job? Transitional Care Licensed Practical Nurse - https://t.co/lv3bdVkwEU #Healthcare #Seattle, WA",2/17/2017,tmj_sea_health,-122.3736284,47.5762049,1
68102,"If you're looking for work in #Seattle, Washington, check out this #job: https://t.co/BW4Hs90fK6 #DellJobs #internship #Hiring #CareerArc",2/17/2017,tmj_SEA_intern,-122.3320708,47.6062095,1
68112,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/T2Mr6J0yk8 #WebDesign #Hiring #CareerArc",2/17/2017,tmj_sea_web,-122.3320708,47.6062095,1
68115,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/1n3oRV8MYn #Nursing #Hiring #CareerArc",2/17/2017,tmj_sea_nursing,-122.33,47.61,1
68122,Soaking added to the Seattle itinerary kimpton palladianhotel <U+270C> @ Kimpton Palladian Hotel https://t.co/bpV0ZkDMIe,2/17/2017,bellyofthepig,-122.34165,47.61203,0
68139,"Can you recommend anyone for this #job? Fraud Prevention Representative I - https://t.co/sGwsoxjYHU #Database #Seattle, WA #Hiring",2/17/2017,tmj_sea_itdb,-122.336407,47.6084921,0
68152,"Can you recommend anyone for this #job in #MountlakeTerrace, WA? https://t.co/chXuN7ShAg #Banking #Hiring #CareerArc",2/17/2017,tmj_sea_banking,-122.3087405,47.7881528,1
68176,"We're #hiring! Read about our latest #job opening here: Retail Sales - Cosmetics Hair and Skincare - https://t.co/gvBFg2pPQN #Seattle, WA",2/17/2017,tmj_sea_retail,-122.3320708,47.6062095,0
68220,"Incident cleared in #Seattle on I-5 SB at WA-520, stop and go traffic back to 130th St, delay of 16 mins #traffic https://t.co/12UyGMOG9h",2/17/2017,TotalTrafficSEA,-122.3226,47.63928,0
68221,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/dqQF2vz185 #CustomerService #Hiring #CareerArc",2/17/2017,tmj_sea_cstsrv,-122.3406748,47.583863,1
68246,"Join the Motif Seattle team! See our latest #job opening here: https://t.co/PU8Iba0BHp #Hospitality #Seattle, WA #Hiring",2/17/2017,DestinationJobs,-122.3320708,47.6062095,0
68250,"Want to work at Sunrise Senior Living? We're #hiring in #Seattle, WA! Click for details: https://t.co/Vuetq39ulb #Hospitality #Job #Jobs",2/17/2017,tmj_sea_hrta,-122.3320708,47.6062095,1
68253,"Want to work at Providence Health &amp; Services? We're #hiring in #Seattle, WA! Click for details: https://t.co/f9W9kTmLgK #Nursing #Job",2/17/2017,Proviscalling,-122.33,47.61,2
68258,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/nlLwhwVMpm #Nursing #Hiring #CareerArc",2/17/2017,tmj_sea_nursing,-122.33,47.61,1
68279,Pinch me. #onmyrun #sunsout #Seattle #pnw @ Myrtle Edwards Park https://t.co/GDfPRZm3f6,2/17/2017,Diana_Eberlein,-122.360575,47.61891033,-1
68296,"Smile! There's more places to get #sumbeer ~ Bar Harbor #seattle (#luciditypilsner 22's), Agora… https://t.co/mcDyUIghN8",2/17/2017,SumerianBrewing,-122.15769,47.740858,0
68297,"This #job might be a great fit for you: PCAT Instructor - Seattle, WA - https://t.co/3pqwCXAKn4 #Education #Seattle, WA #Hiring",2/17/2017,KTPJobs,-122.3320708,47.6062095,1
68299,"Incident cleared in #Seattle on I-5 SB at WA-520, stop and go traffic back to 130th St, delay of 16 mins #traffic https://t.co/12UyGN6h0P",2/17/2017,TotalTrafficSEA,-122.3226,47.63928,0
68304,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/SUygCQO27y #Hospitality #Hiring #CareerArc",2/17/2017,tmj_sea_hrta,-122.3320708,47.6062095,1
68327,"See our latest #Seattle, WA #job and click to apply: Operations Director IV - https://t.co/h5wv9zV3cn #Simon… https://t.co/HrsKvUAkQ1",2/17/2017,SimonCareers,-122.3320708,47.6062095,0
68329,"Disabled vehicle, right lane blocked in #Seattle on I-5 SB at WA-520, stop and go traffic back to 130th St, delay of 16 mins #traffic",2/17/2017,TotalTrafficSEA,-122.3226,47.63928,-1
68334,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/GFQGL7LeYi #Hiring #CareerArc",2/17/2017,tmj_sea_jobs,-122.33,47.61,1
68350,"Join the Swedish Medical Center team! See our latest #job opening here: https://t.co/SMwS1SQrCF #Nursing #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_nursing,-122.33,47.61,0
68352,#africanamericanhistory #africanart #blackhistorymonth #seattleartmuseum @ Seattle Art Museum https://t.co/8LOTtdUiT1,2/17/2017,msbrowntatum,-122.338126,47.60732531,0
68360,"#coffee #comic #caffeine #drawing #art #artstagram #doomie #chanceofdoom #buzz @ Seattle,… https://t.co/kwbpEIvswk",2/17/2017,WritheAndShine,-122.331,47.6064,0
68394,"Pretty cool looking globes <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> @ Seattle, Washington https://t.co/hMLTB2WnqZ",2/17/2017,sapphieangel008,-122.331,47.6064,2
68418,"See our latest #Seattle, WA #job and click to apply: Full Charge Bookkeeper - https://t.co/xjiKOmNVoU #Accounting #Hiring #CareerArc",2/17/2017,tmj_sea_acct,-122.336407,47.6084921,0
68420,"<U+0E1E><U+0E32> #<U+0E19><U+0E49><U+0E2D><U+0E07><U+0E1C><U+0E31><U+0E01><U+0E0A><U+0E35> <U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E27><U+0E31><U+0E19><U+0E2A><U+0E38><U+0E14><U+0E17><U+0E49><U+0E32><U+0E22><U+0E41><U+0E25><U+0E49><U+0E19> #AGGinSAE (at @SeattleCenter in Seattle, WA) https://t.co/4fvnISSJDq https://t.co/FQElfsDDXC",2/17/2017,NuTVaraXD,-122.3509109,47.6214507,0
68432,"Interested in a #job in #ArdeninSeattle, WA? This could be a great fit: https://t.co/PkUIV2KaD4 #Healthcare #Hiring #CareerArc",2/17/2017,tmj_sea_health,-122.3641755,47.7484608,1
68454,Fallen tree(s) blocking right lane in #Kenmore on WA-522 WB at 61st Ave #traffic https://t.co/12UyGN6h0P,2/17/2017,TotalTrafficSEA,-122.2624,47.75833,0
68461,"Want to work at McDonald's Corporation? We're #hiring in #Seattle, WA! Click for details: https://t.co/dwS3yVUO8y #Hospitality #Job #Jobs",2/17/2017,tmj_sea_hrta,-122.3320708,47.6062095,1
68481,"Tolo w some hotties <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> @ Seattle, Washington https://t.co/5fdKgnjJiX",2/17/2017,rileeeeeyyyyy_,-122.331,47.6064,0
68485,"Join the Swedish Medical Center team! See our latest #job opening here: https://t.co/zM0YxJCVTH #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_jobs,-122.33,47.61,0
68492,Most discussed topic in Seattle right now: I-90 https://t.co/X4gv3S4IpJ,2/17/2017,SeattleCP,-122.3324783,47.6054773,1
68493,"Researchers discover new underwater continent, 'Zealandia' https://t.co/IIKsbBreYK",2/17/2017,SeattleCP,-122.3324783,47.6054773,0
68494,For the quintessential #tea drinker. <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8><U+2615>#porcelainroom #seattleartmuseum @ Seattle Art Museum https://t.co/aAyZ5J9gl0,2/17/2017,msbrowntatum,-122.338126,47.60732531,0
68536,"Join the Sunrise Senior Living team! See our latest #job opening here: https://t.co/TVh3gGNGVQ #Nursing #Seattle, W… https://t.co/4TYwQsPYFf",2/17/2017,Sunrise_Careers,-122.3320708,47.6062095,0
68545,Closed in #Bellingham on Hwy-539 Both NB/SB at Laurel Rd #traffic https://t.co/12UyGMOG9h,2/17/2017,TotalTrafficSEA,-122.486,48.85511,0
68553,"#Huskers #GBR Women's Gymnastics: vs Lindenwood, Brown, Seattle Pacific (02/17/2017) https://t.co/pWgSjUGvuW #SportsRoadhouse",2/17/2017,HuskersSRH,-96.70619564,40.82159097,0
68555,"It's 55F and sunny in West Seattle. Time to leave Ross and Iggy here, and bus to Alki. @ Chaco… https://t.co/Bv1HHHqFIp",2/17/2017,simone_menier,-122.3802378,47.56128917,0
68557,"See our latest #Seattle, WA #job and click to apply: Registered Nurse - Neuro Critical Care (Part-Time) - https://t.co/XNBo2Sbp7c #Nursing",2/17/2017,tmj_sea_nursing,-122.33,47.61,-1
68560,"Want to work in #Edmonds, WA? View our latest opening: https://t.co/VLBKZZDjIA #Banking #Job #Jobs #Hiring #CareerArc",2/17/2017,tmj_sea_banking,-122.3773552,47.8106521,1
68565,"Join the McDonald's Corporation team! See our latest #job opening here: https://t.co/XdKi94DJEV #Hospitality #Seattle, WA #Hiring",2/17/2017,tmj_sea_hrta,-122.3320708,47.6062095,0
68573,This is the email tonight from Seattle Children's Hospital these funds need to be raised to get… https://t.co/hX1f2kLETJ,2/17/2017,mrobbo10,-3,53.4667,0
68580,All this rain and talk of Seattle is making me what I can only describe as homesick. Wanderlust… https://t.co/tJ9m0QQIQa,2/17/2017,MrSciFiGuy,-122.1898763,47.47369657,0
68581,"Interested in a #job in #Seattle, WA? This could be a great fit: https://t.co/JkC1KJl7SH #Transportation #Hiring #CareerArc",2/17/2017,tmj_sea_transp,-122.29829,47.5780025,1
68595,"Want to work at Lowe's Stores? We're #hiring in #Seattle, WA! Click for details: https://t.co/5ixNkaa4PQ #CustomerService #Job #Jobs",2/17/2017,tmj_sea_cstsrv,-122.297578,47.5793237,1
68603,- Every Day I'm Truffling - @ Scout at Thompson Seattle https://t.co/lRIxUyNoz3,2/17/2017,Chef_Derek,-122.3413155,47.6105096,0
68608,"I found my sole mate!!! #puns #bluerainboots @ Seattle, Washington https://t.co/Rqd7bpQaL2",2/17/2017,Matilda_esq,-122.331,47.6064,0
68613,@BryceHartman_10 picked up the <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Seattle Supersonics Windbreaker! @ Throwbacks Northwest https://t.co/IPzawHG8XW,2/17/2017,ThrowbacksNW,-122.31642,47.61392,0
68646,Off to see Uncle Bob<ed><U+00A0><U+00BD><ed><U+00B2><U+0096> #Boise @ Seattle-Tacoma International Airport (Sea-Tac) https://t.co/yEtgUAvGjN,2/17/2017,MeeshField01,-122.3019047,47.44382205,0
68662,"Can you recommend anyone for this #job? Home Health Occupational Therapist - OT - https://t.co/oUMcRDfdxN #Healthcare #Seattle, WA #Hiring",2/17/2017,tmj_sea_health,-122.3406748,47.583863,1
68680,Why does this city have to be across the country? #inlove #seattle @… https://t.co/YysQISQs2Q,2/17/2017,_k_jack,-122.331,47.6064,0
68685,Junior enthralled by the tin penguin @ Pacific Place Seattle https://t.co/Se7SK3Gn8E,2/17/2017,sapphieangel008,-122.3351588,47.61263785,1
68692,Can't get enough of Sun #<U+30B7><U+30A2><U+30C8><U+30EB> #reasontogooutside #<U+30A2><U+30E1><U+30EA><U+30AB> #edmonds #waterfront #seattle @ Edmonds… https://t.co/2xEQklYB1Y,2/17/2017,Mimikawai,-122.38588,47.81097,1
68693,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/bYq841BlWN #Marketing #Hiring #CareerArc",2/17/2017,tmj_sea_adv,-122.336407,47.6084921,1
68700,"Team bonding was so much fun. Love you guys <U+2764><U+FE0F> @ Seattle, Washington https://t.co/k3QfW1rV7e",2/17/2017,BrandonWNieves,-122.331,47.6064,1
68722,"We're #hiring! Read about our latest #job opening here: Engineer 3 - https://t.co/n6EwvdMEZJ #IT #Seattle, WA https://t.co/jlCJWlhax0",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,0
68741,"Want to work in #Seattle, WA? View our latest opening: https://t.co/ejjGlaon0l #Retail #Job #Jobs #Hiring #CareerArc",2/17/2017,tmj_sea_retail,-122.3320708,47.6062095,1
68742,"Underneath the streets, deep in the heart of the city. #Seattle #Underground #SeattleTransit… https://t.co/6BCLthJgad",2/17/2017,_Corey_Deshun,-122.3339731,47.60151977,0
68748,"Want to work in #Seattle, WA? View our latest opening: https://t.co/5RaUjHxCgG #Legal #Job #Jobs #Hiring #CareerArc",2/17/2017,tmj_sea_legal1,-122.3320708,47.6062095,1
68749,"This #job might be a great fit for you: Staff Registered Nurse- Family Medicine Clinic - https://t.co/lPSnpJ7Xyf #Nursing #Seattle, WA",2/17/2017,tmj_sea_nursing,-122.33,47.61,1
68788,SO cool <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> #TopGolfCrush #Seattle awesome set-up! #crushingolfballs #howsyourswing<U+26F3><U+FE0F>… https://t.co/YvRbE4QDae,2/17/2017,TariFree,-122.3325765,47.59140968,2
68803,"Legendary composer John Williams to guest conduct Seattle Symphony during 2017-18 season, performing Star Wars, ET… https://t.co/IIKsbBreYK",2/17/2017,SeattleCP,-122.3324783,47.6054773,1
68804,Seattle firefighters safely deliver baby on side of road https://t.co/IIKsbBreYK,2/17/2017,SeattleCP,-122.3324783,47.6054773,1
68811,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/p1ibs0hN9C #Hiring",2/17/2017,SwedishCareers,-122.33,47.61,1
68824,"Want to work in #Seattle, WA? View our latest opening: https://t.co/AfPn1IFleQ #IT #Job #Jobs #Hiring https://t.co/AOqCch2zDU",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
68843,"This #job might be a great fit for you: Senior Human Resources Coordinator - https://t.co/5ZE5dy1kon #HR #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_hr,-122.3320708,47.6062095,1
68884,The last #Seattle streetcar to #Fauntleroy ran in August 1940.  The tracks continued to… https://t.co/RjFatLyGYL,2/17/2017,TrevorRussell13,-122.39041,47.52063,0
68885,"See our latest #Seattle, Washington #job and click to apply: Admin Asst / Data Analyst Supporting the DEA -… https://t.co/uK0Ek9DrnG",2/17/2017,FSAjobs,-122.3272203,47.6021227,1
68891,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/5mA8rKRxUb #Hospitality #Hiring #CareerArc",2/17/2017,tmj_sea_hrta,-122.3320708,47.6062095,1
68909,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/i8RJCqAFo3 #IT #Hiring #CareerArc",2/17/2017,tmj_sea_it,-122.3320708,47.6062095,1
68921,"Can you recommend anyone for this #job? Technical Designer - https://t.co/IguyYv0QuP #Retail #Seattle, WA #Hiring https://t.co/GtfbBuXVgN",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
68922,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/Kkjv5gsOjJ #Retail #Hiring #CareerArc",2/17/2017,tmj_sea_retail,-122.3320708,47.6062095,1
68927,"Since people been asking.... @ Seattle, Washington https://t.co/rO0Kf7CAUR",2/17/2017,MenstrualMonday,-122.331,47.6064,0
68929,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/vqyYaAzBLf #Banking #Hiring #CareerArc",2/17/2017,tmj_sea_banking,-122.3320708,47.6062095,1
68956,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/UAXq3sEzSp #IT #Hiring https://t.co/fp40KBbu9v",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
68958,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/GdwV4eelse #BusinessMgmt #Hiring #CareerArc",2/17/2017,tmj_sea_mgmt,-122.33,47.61,1
68968,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/3V0sCydqp9 #Physician #Hiring #CareerArc",2/17/2017,tmj_SEA_phys,-122.33,47.61,1
69009,heckleandchide #seattle #hydro #hyproponic #seattlehydroponics #flyelyfe.com #washington to… https://t.co/7XubWcW5ja,2/17/2017,flyelyfe,-73.99458734,40.73572456,0
69010,"Join the Motif Seattle team! See our latest #job opening here: https://t.co/u2XLC1XBtn #Hospitality #Seattle, WA #Hiring",2/17/2017,DestinationJobs,-122.3320708,47.6062095,0
69023,"If You Are At Seattle Area, Don't Miss BEZA FILM The Official Selection Of Pan African Film… https://t.co/heJL8OH0Bg",2/17/2017,Brinnium,-118.243,34.0522,-2
69041,"Accident cleared in #Bellevue on I-405 SB at I-90, stop and go traffic back to WA-520, delay of 11 mins #traffic https://t.co/12UyGMOG9h",2/17/2017,TotalTrafficSEA,-122.1746,47.58023,0
69048,"Want to work in #Seattle, WA? View our latest opening: https://t.co/UWPgufotuV #healthy #wellness #PRO #Sportsclub #HealthWelfare #Job",2/17/2017,PRO_Club_Jobs,-122.3320708,47.6062095,1
69053,#furseal @ Seattle Aquarium https://t.co/NljLujH8IQ,2/17/2017,Davidh655,-122.3426188,47.60755886,0
69055,"This #job might be a great fit for you: Registered Nurse - Oncology Research - https://t.co/7JNIYMLeXN #Nursing #Seattle, WA #Hiring",2/17/2017,tmj_sea_nursing,-122.33,47.61,1
69059,"I'm at Elm Coffee Roasters in Seattle, WA https://t.co/HQENFIjgPi",2/17/2017,rob_hout,-122.3309698,47.60009471,0
69070,Just posted a photo @ Seattle Aquarium https://t.co/IQDLEl2odQ,2/17/2017,Davidh655,-122.3426188,47.60755886,0
69072,"Want to work in #Seattle, WA? View our latest opening: https://t.co/TmpMjZtqZ7 #Healthcare #Job #Jobs #Hiring",2/17/2017,SwedishCareers,-122.33,47.61,1
69082,#otter @ Seattle Aquarium https://t.co/S8hPVatNjh,2/17/2017,Davidh655,-122.3426188,47.60755886,0
69092,#cargoship @ Seattle Aquarium https://t.co/sG2K5hov1g,2/17/2017,Davidh655,-122.3426188,47.60755886,0
69107,#views @ Seattle Aquarium https://t.co/3f78FXH4f3,2/17/2017,Davidh655,-122.3426188,47.60755886,0
69111,We're #hiring! Read about our latest #job opening here: Outside Sales Representative - Entry Level -… https://t.co/jlfCDOve7Y,2/17/2017,MedcorJobs,-122.3320708,47.6062095,0
69121,"We're #hiring! Read about our latest #job opening here: Licensed Practical Nurse LPN - https://t.co/ZQSPdwRkvv #Healthcare #Seattle, WA",2/17/2017,tmj_sea_health,-122.336407,47.6084921,0
69125,"This #job might be a great fit for you: Bookkeeper - https://t.co/nMVRW7VeHL #Accounting #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_acct,-122.2964235,47.6087583,1
69130,"Can you recommend anyone for this #job? Film Crew - https://t.co/QDCIoth16D #Film #MovieTheatre #Seattle, WA #Hiring https://t.co/tvpaEaZBbt",2/17/2017,CareersAMC,-122.317973,47.661688,1
69131,#eel #seattleaquarium @ Seattle Aquarium https://t.co/FtPRDayArn,2/17/2017,Davidh655,-122.3426188,47.60755886,0
69133,"We're #hiring! Click to apply: Loyalty Marketing Manager - https://t.co/STfr0R5kFL #Marketing #Seattle, WA #Job… https://t.co/sfJ3fQ5xNB",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
69188,"We're #hiring! Read about our latest #job opening here: Product Manager - https://t.co/BsdS8JgaLx #IT #Seattle, WA #CareerArc",2/17/2017,tmj_sea_it,-122.3320708,47.6062095,0
69193,"Want to work at Nordstrom? We're #hiring in #Seattle, WA! Click for details: https://t.co/6NQpOBB3BC #Retail #Job… https://t.co/1jF5J4gaqN",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
69246,"See our latest #Seattle, WA #job and click to apply: Nursing Supervisor RN - Kindred Northgate SAU (Seattle,... - https://t.co/tKQkwTmPp7",2/17/2017,Kindred_Jobs,-122.3320708,47.6062095,0
69255,"Join the Swedish Medical Center team! See our latest #job opening here: https://t.co/yniIsDZyFg #Physician #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_SEA_phys,-122.33,47.61,0
69289,its lit <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>#dab #slowmo #squad #seattle @ South Seattle https://t.co/ieZdA6k3zd,2/17/2017,db_206,-122.2661194,47.51560792,0
69295,"If you're looking for work in #Bellevue, WA, check out this #job: https://t.co/OVil0DKqv7 #FacilitiesMgmt #Hiring #CareerArc",2/17/2017,tmj_WA_facmgmt,-122.1928133,47.612706,1
69318,"This #job might be a great fit for you: Central Services Technician II - https://t.co/CGSBWNY8A1 #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_jobs,-122.33,47.61,1
69361,"Want to work in #Seattle, WA? View our latest opening: https://t.co/zcSqhZGB3z #Retail #Job #Jobs #Hiring #CareerArc",2/17/2017,tmj_sea_retail,-122.3346302,47.6075593,1
69365,"Welcome to the family. @ Seattle, Washington https://t.co/BEYCIE0F2l",2/17/2017,FairLadytheband,-122.331,47.6064,1
69375,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/DZkpqdvNQt #Estimator #Hiring #CareerArc",2/17/2017,tmj_sea_constru,-122.3320708,47.6062095,1
69376,"Interested in a #job in #Kenmore, WA? This could be a great fit: https://t.co/5ORSjHqA70 #Banking #Hiring #CareerArc",2/17/2017,tmj_sea_banking,-122.2496863,47.7583576,1
69384,"Want to work at Nordstrom? We're #hiring in #Seattle, WA! Click for details: https://t.co/CLdKIFsYfn #IT #Job #Jobs https://t.co/La9wsihN5T",2/17/2017,JobsAtNordstrom,-122.3320708,47.6062095,1
69385,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/O0Tke2sKuk #Hospitality #Hiring #CareerArc",2/17/2017,tmj_sea_hrta,-122.3320708,47.6062095,1
69414,"Can you recommend anyone for this #job in #Seattle, WA? https://t.co/u2ot8zPmrx #Hospitality #Hiring",2/17/2017,DestinationJobs,-122.3320708,47.6062095,1
69415,We're #hiring! Read about our latest #job opening here: PTA Physical Therapist Assistant FTE Seattle Medical... - https://t.co/kmdEIL6WIU,2/17/2017,tmj_sea_health,-122.3119087,47.6076552,0
69416,Aaron Ybarra sentenced to 112 years for deadly shooting at Seattle Pacific University https://t.co/IIKsbBreYK,2/17/2017,SeattleCP,-122.3324783,47.6054773,-1
69464,"We're #hiring! Read about our latest #job opening here: Store Seasonal Employee - https://t.co/txTsBP2V0M #CustomerService #Seattle, WA",2/17/2017,tmj_sea_cstsrv,-122.297578,47.5793237,0
69494,"This #job might be a great fit for you: Engineer - Supply Chain Technology - https://t.co/RZe1F8c6Hx #IT #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_it,-122.3320708,47.6062095,1
69511,"We're #hiring! Read about our latest #job opening here: Interactive Marketing Manager - https://t.co/dAjsRZoxEg #Marketing #Seattle, WA",2/17/2017,tmj_sea_adv,-122.3456919,47.6288591,0
69527,"Join the EmpRes Healthcare Management team! See our latest #job opening here: https://t.co/RrQhqDzhtH #Healthcare #Seattle, WA #Hiring",2/17/2017,tmj_sea_health,-122.3119087,47.6076552,0
69530,"Ramp restrictions in #Bellevue on I-405 SB at I-90, stop and go traffic back to WA-520, delay of 11 mins #traffic https://t.co/12UyGMOG9h",2/17/2017,TotalTrafficSEA,-122.1746,47.58023,-1
69532,"Want to work in #Seattle, Washington? View our latest opening: https://t.co/QKQdvi3qzj #SkilledTrade #Job #Jobs #Hiring #CareerArc",2/17/2017,tmj_SEA_skltrd,-122.3320708,47.6062095,1
69542,"If you're looking for work in #Seattle, WA, check out this #job: https://t.co/PBuC6dllZQ #LEGO #Retail #Hiring #CareerArc",2/17/2017,tmj_sea_retail,-122.3320708,47.6062095,1
69549,"Has spring finally sprung?! #seattle #pnw #spring #mtb @ Tiger Mountain https://t.co/RUkc9bQxuU""",2/17/2017,greggscycle,-121.947,47.4881,0
69569,"We're #hiring! Click to apply: Legal Assistant - https://t.co/HgI24188ky #Clerical #Seattle, WA #Job #Jobs #CareerArc",2/17/2017,tmj_sea_cler,-122.336407,47.6084921,0
69579,"#<ed><U+00A0><U+00BD><ed><U+00B2><U+00A6> #<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4> #<ed><U+00A0><U+00BD><ed><U+00B7><U+00BB> @ Seattle, Washington https://t.co/vjqAcUQbft",2/17/2017,JesseJamesL,-122.331,47.6064,0
69581,"Want to work in #Seattle, WA? View our latest opening: https://t.co/eiTHvJbKuM #Marketing #Comms #Marketing #Job… https://t.co/XwabieZLrx",2/17/2017,CompassJobBoard,-122.3320708,47.6062095,1
69632,"Join the Kindred Healthcare team! See our latest #job opening here: https://t.co/Jq5NY50P9p #Nursing #Seattle, WA #Hiring #CareerArc",2/17/2017,tmj_sea_nursing,-122.3320708,47.6062095,0
